Vehicle ID,Position,Speed (km/h),Data Transfer Rate (Mbps),Connection Duration (s),Traffic Density (%),Network Load (Mbps),Latency (ms),Throughput (Mbps),Signal Strength (dBm),Intrusion Detected,Anomaly Score,Encryption Status,Intrusion Type,Resource Allocation (Mbps),Optimization Status
V00481,"(4.585685464261957, 64.95994391250511)",103.44748226971069,6.548686172456821,40,47.9897507629815,60.64384712344773,27.466141966399633,1.387021954383358,-79.5562894237916,1,0.8634069566865067,Yes,MITM,39.2891977947859,0
V00482,"(-36.554430720720816, 31.650842634009905)",96.37138462718252,7.993353808710622,13,74.94462105634847,88.63357633954284,27.468600208315266,18.81776198358259,-72.4543531457696,0,0.5513962385745947,Yes,DoS,15.106773492339432,0
V00483,"(1.7442628985007218, 34.852929006927525)",79.56611349886433,8.728070304660331,24,94.37955566465651,62.687149348093165,67.1479267435398,8.915981253715522,-42.03337521180013,1,0.10012677394921887,Yes,MITM,28.070425366828267,1
V00484,"(52.79185689830325, -8.479828563707798)",2.6285529751728953,7.022370269032962,42,7.170424586097457,18.955207726651935,96.71414525444231,9.484780117492562,-61.50183917042632,0,0.996296228447332,Yes,MITM,7.8979842353633645,1
V00485,"(-32.78103271664824, -58.15932341874142)",21.037995134697773,4.414909645411211,53,64.3708246022753,36.846871189777076,97.22759529566451,16.194546508818107,-44.6166476489471,0,0.8511979888980616,No,None,42.374222717349355,1
V00486,"(-64.28382726209023, -151.01680364401915)",5.227723646178917,9.952341887169084,104,19.223727395553937,37.14996841261088,44.02440441875667,7.461320437598456,-67.5408226053931,0,0.16765178093968613,Yes,DoS,26.05963008744901,0
V00487,"(-2.594975421076498, -42.03221774840134)",113.56091447619008,9.75440174111027,107,81.81784053648367,10.444186427662117,82.05217023676275,18.70584594662004,-52.98070910979681,0,0.9486352784230051,No,Data Exfiltration,26.72560213013614,0
V00488,"(-83.54514590689165, -113.24179632424156)",13.572247113199914,6.7470054636781445,94,40.74055399223893,73.00877279625215,72.96066565181405,12.575504530415675,-52.45804220313928,1,0.8450640220759168,No,Data Exfiltration,36.58727731032658,1
V00489,"(-72.38066613622699, -161.4804370124017)",79.40305207189111,8.177777917585246,115,92.9638491034118,89.10733588657786,40.21201410052476,10.916312377879228,-59.94022391908156,1,0.4839965347138364,Yes,Data Exfiltration,20.322163193144434,1
V00490,"(18.37150222958323, -3.384611139931934)",24.30514025659295,6.712036554819855,9,64.51513464424175,26.520596776332685,19.964355199755087,15.176926741739543,-60.755440239810746,1,0.9148065059589695,No,DoS,24.517645607982836,0
V00491,"(-9.155177294162556, -134.23722838341766)",101.5484569545214,6.54674579680754,52,3.599198885990784,28.7577515236772,99.71242496804308,17.2032405251523,-62.92339893623517,0,0.6508251325470641,Yes,Data Exfiltration,19.063436308084103,0
V00492,"(53.29406234610758, -65.24670596444264)",72.35028820723603,6.035050669394396,5,60.94764419163982,12.197814226753556,56.364152498505845,14.386696020545681,-68.70053950613577,1,0.3853819371273446,Yes,DoS,11.319667022804452,0
V00493,"(-9.925476070372937, 159.04105424317635)",84.07586232637175,7.30685597478713,119,81.13571055476989,80.7595349537437,87.24354063293711,16.93162970470349,-52.30045283434572,0,0.9033231385897319,Yes,DoS,16.94532361023915,1
V00494,"(-20.172306658047816, -51.96237831203558)",3.0794245455134783,5.622885776857357,50,60.29008113041694,55.01670925143443,74.09404213309341,13.875349375312883,-55.403272316610845,1,0.13476774288821614,No,Data Exfiltration,36.81834316364535,0
V00495,"(7.962592385696439, 76.77995148396064)",67.2927398925902,9.42347318288289,16,52.782552577595595,5.119925839607687,71.69650520535023,17.443169759227757,-47.14068542081466,0,0.706437677164817,No,MITM,24.59559712906301,1
V00496,"(76.69436438841299, 36.44806058978503)",79.73739058302823,0.5927923852612511,83,86.22175801911777,28.327344470101178,49.79721139342446,2.6509826990964154,-74.57551516277049,0,0.4222544247446016,Yes,Data Exfiltration,22.72498768153123,0
V00497,"(-38.324403573542156, -129.92820500220017)",2.000476483258735,2.704506143699461,13,17.46071158028529,35.24899516569771,28.161149401330057,12.982460531592414,-71.64339432132348,0,0.4707500708554708,No,DoS,44.026064506100425,1
V00498,"(-10.986398753699405, -74.21519178060075)",108.97383329442295,9.860653404671616,37,19.389469972221562,86.23776053902719,86.3972666934264,11.859402840798769,-54.221183964707755,0,0.7051592385275716,No,DoS,47.178681474092436,1
V00499,"(80.48755020546972, 127.07912246668741)",22.55285938041144,7.6703593291722445,70,56.86920043660779,39.76133969696461,23.66559400634825,11.142437043662381,-68.99550617870366,1,0.5486802896554327,No,MITM,8.955923243368986,1
V00500,"(78.08879230440618, 20.929119775851888)",22.684077523272393,7.169334050030951,52,88.66991408056812,61.960043705664155,89.23875181834372,15.43011121620389,-65.70338378429217,0,0.7347481098305786,Yes,MITM,35.00086029858341,1
V00501,"(6.20385200493493, -107.61443318476067)",44.10361129462015,3.1794201384331946,74,15.897314228885918,41.381925179728306,41.702833414835915,3.2697687630203975,-72.07535421602167,0,0.21261096693361337,Yes,MITM,17.85240499289955,1
V00502,"(-29.667796520395754, -12.10458774567357)",111.22855906405984,3.046653759737172,83,27.039719994721658,54.957550290130165,87.47847178325252,11.614262008625719,-51.30824241910162,1,0.008877274162052307,No,None,11.355689562246468,1
V00503,"(69.67125581832826, -132.27182255792178)",68.07349980613077,7.273995428194874,5,43.913513942127025,45.379157137982375,52.805044187504016,6.0309681179288175,-78.03101298440222,0,0.8871639888196599,Yes,DoS,7.869103084492424,1
V00504,"(-53.89983350652848, 20.9470370944193)",85.41146606133371,9.821503644265594,110,38.26442481481707,47.1994657284387,94.61248583086466,10.715112417097917,-66.85222468373593,1,0.4392734498897034,Yes,Data Exfiltration,14.586307548197652,1
V00505,"(-78.80242681346326, -99.50281166105403)",118.50758490141251,3.1252329344953496,55,93.41478947062556,39.0512875330168,77.45885546967257,3.755798226545183,-76.33450883332098,0,0.8101462949504943,Yes,DoS,31.07624817179572,1
V00506,"(-64.30451241815115, -95.86977103731076)",70.73891800826402,8.877322455188246,119,98.50542002143008,44.044475145830475,31.519071668338313,15.30826751760852,-78.11734606044543,0,0.2917956893068827,Yes,Data Exfiltration,30.743615041744434,0
V00507,"(72.93452679861437, -120.57037371646045)",69.777459556522,6.351587549109797,79,57.59247386085505,1.8195056921381458,18.870485980419282,1.4148158206126054,-40.429589936477115,0,0.7584542350387342,No,MITM,10.778982468281606,0
V00508,"(10.471455426688834, 178.55820000918834)",66.98454648929058,5.947842102830357,26,64.8191377408981,48.80236239344992,33.17227675960276,14.122222893482178,-57.30945397459939,0,0.17253170044925092,Yes,MITM,7.302201344573894,0
V00509,"(24.25339986157711, -101.74432754228341)",55.20830830245962,5.399145217273622,17,9.375154978983403,70.89981417115668,91.37393313629968,4.274339917448166,-71.93687071102589,1,0.4577773165066711,No,Data Exfiltration,7.658993494675398,0
V00510,"(-80.88382427966299, 116.80644812244071)",45.83031232495261,2.934444869834409,68,6.151602800288325,54.20761898443046,20.307573569255787,2.863527971971743,-67.34823182015123,0,0.4169151745863201,Yes,None,19.1913002518732,0
V00511,"(-63.79181851772912, -82.15766769741805)",16.841307702980046,5.102467589283235,65,44.019828175291444,17.619642924994096,21.53440073747175,10.424314167794098,-74.32413459454118,0,0.5583910330737641,No,Data Exfiltration,0.42337302542030386,0
V00512,"(6.75162247546578, 59.28251199320516)",101.36529525646408,6.061362927585877,115,41.76078678989572,69.9956486698524,85.09887625468532,15.840745871899706,-65.46679213917139,0,0.9462083872845221,No,Data Exfiltration,35.74674317533154,1
V00513,"(-0.5550026485312145, -125.24538755660353)",87.22759880244936,7.385421596386832,47,12.75991821632716,42.29143817334504,44.86080771750918,4.249104191193711,-60.662727210602,0,0.08585774180434791,No,Data Exfiltration,32.924537390666146,0
V00514,"(-83.00203810214242, -75.82481729146389)",18.366857505648543,4.6502738385215,102,12.02820782130145,24.39871309571012,61.11235050547912,13.141271539496731,-46.387769877350145,0,0.20200131026187373,Yes,MITM,32.44782698510353,0
V00515,"(-88.52014414938101, -132.4988244604095)",75.31647582780477,7.3496524457596975,101,78.00793575287356,42.430886992445814,41.11880037584487,10.112859758597839,-47.513438776309435,0,0.4327284114273635,Yes,Data Exfiltration,12.169410989670087,0
V00516,"(-33.63106794066923, -140.08958856600538)",96.80549398252943,5.215855913918801,75,87.90790928043054,80.38700321107748,55.083460797444246,13.179172277882849,-68.5056830818709,1,0.161480497922312,No,Data Exfiltration,41.16468780617794,0
V00517,"(85.18209292386791, 113.86516095031504)",12.103378278165797,9.08562392606727,106,50.902183604865805,44.85497859483763,60.92781012670534,9.799934171949982,-77.24580787760793,1,0.6108108209738377,No,Data Exfiltration,18.456436572159213,0
V00518,"(-7.409258195800334, -160.0453379513274)",99.54130774382571,4.684359045838437,6,18.230321692542184,74.91508429672199,60.716594900853615,14.57933689220848,-68.00697316721774,1,0.5608871860093357,No,MITM,27.92693133611098,0
V00519,"(37.76431147395769, -95.7128322114869)",44.124963438911294,8.575732954998644,45,29.916943872210876,91.49137979557267,38.99431506178381,7.109202511141656,-55.36212302408279,0,0.4898280829635596,No,MITM,18.16093042130764,0
V00520,"(-27.601782882812863, 154.30229481737553)",70.4291968572119,5.099853347904907,89,11.318558771155029,24.5226276447414,84.49569765050383,10.263239713042841,-75.28597660427255,0,0.1190477291558637,Yes,MITM,44.83544615900187,0
V00521,"(20.54929508862159, -167.73782889691208)",103.60114855534631,9.491617447929004,87,9.446606643796162,95.19570042386184,20.544696665077677,8.561738083905446,-54.72880839102531,0,0.8699438292841467,No,DoS,16.540272924407905,0
V00522,"(-28.136914955798375, -96.34505093895322)",94.13355144656133,9.956655603537166,15,88.59309669293663,3.600844572687789,35.73330930797596,3.394980249531531,-78.32558032372188,1,0.5089555800538793,Yes,DoS,44.23158428596032,0
V00523,"(-89.34236158344429, -113.76273014288459)",38.47803904482256,0.5224390926484337,119,10.083809848753667,52.39849513618704,20.33141119412735,1.8275203173297498,-72.23779670765563,1,0.922116095586268,No,Data Exfiltration,22.707507743829865,1
V00524,"(50.19829989923343, 28.284765757101923)",68.18726207118847,1.2628163200181675,97,26.336925817672995,29.813925307823375,96.96001744340163,8.522159813565976,-69.33840317713417,1,0.34279283644778724,Yes,MITM,45.49692146978258,0
V00525,"(63.32493927400105, -133.27889643006813)",35.38860912661494,9.892372149058184,76,92.63944503673973,57.51684620243871,47.34096991215482,7.729921332517838,-78.2447554561617,0,0.9480837452644897,Yes,None,11.089549055818187,1
V00526,"(61.30936836623667, -131.012668307309)",107.01394891388011,4.3255835342296525,98,56.075020489470425,6.030042906873623,15.397886566345843,15.894966968807774,-47.6275104349521,0,0.9009446211939556,No,DoS,31.987186086526425,0
V00527,"(50.12567458449831, -32.299789397674914)",76.84163843989602,4.0944099125794615,72,58.11905463407784,29.72306720864919,13.31357506787643,15.69235373593413,-48.479173537579825,0,0.03353219776291427,Yes,DoS,21.237218646842514,0
V00528,"(-26.013698441310183, -157.86795019894353)",48.9879769138694,5.091112218130275,13,56.80969555886476,97.2783547014759,18.926742477635777,4.867783049640725,-47.936696752755864,1,0.3767274546433801,Yes,Data Exfiltration,45.99466080782676,1
V00529,"(34.15413924791956, 6.320424999369095)",100.72915550892213,8.238774445421823,67,70.74651075132547,99.1303593501538,22.234045094463255,3.792902289005351,-61.1313599536673,0,0.4694154171021796,Yes,None,42.20430305337711,1
V00530,"(76.52083631871324, 39.66098350531945)",93.01751916689474,8.75774147539132,20,70.86949951786865,45.82467440228718,11.701424527397059,1.900702636695066,-71.27739922078169,1,0.8931180532922554,No,Data Exfiltration,28.530619563067827,0
V00531,"(-21.049171775559742, -47.05312598317738)",35.70906641063693,9.059476135263864,87,98.74752073369066,3.8609728741858973,41.47867310314965,16.26684557489672,-45.66772199630108,0,0.6002352595571522,Yes,MITM,1.2571447051961282,0
V00532,"(-38.712496518168656, 13.10060846707293)",79.71205198833245,6.0236012162162735,74,43.49733172011207,60.01115724404678,70.92809580675726,10.251422840257773,-43.96876549837422,0,0.3117232602992288,Yes,None,17.69859806730879,0
V00533,"(89.82252480143012, 76.3603513447116)",102.12090526534698,1.8735963245601144,21,56.304342593414724,97.09590418550151,83.5847832701078,7.536933655699454,-72.39536706056518,0,0.2549601147970182,Yes,None,12.886759344963805,1
V00534,"(49.10187212061979, 165.04747490990775)",37.15066861999085,9.97183434358366,80,61.75795825414103,40.39544382847654,82.36708127844102,16.914145940574336,-46.566949307641835,0,0.5803149544366438,No,DoS,46.19695732509058,1
V00535,"(-16.86173902259327, -170.40455443665)",113.14779219734721,2.1241634290968325,101,80.89100201592353,31.499267673609786,15.80626393088821,12.473380911022055,-47.59731834498341,0,0.13528411594210055,Yes,Data Exfiltration,30.13178844663007,0
V00536,"(82.60497039845757, 145.21742746593532)",84.13516973238494,3.756066071940044,105,70.99830138353916,31.294716833912062,28.783757254843252,17.79240859547994,-71.33279496485758,1,0.966228263389991,No,MITM,39.007575006893234,1
V00537,"(-78.39665702869371, 151.73517267752135)",6.785964802373892,5.881629962036778,6,27.62507478566366,31.142772191909216,91.34196126479067,17.99461347972076,-64.60029295255104,0,0.07846886993864721,Yes,DoS,20.30070322098444,0
V00538,"(14.166614722900903, 143.0737077118273)",87.91590011816749,5.946888622277969,10,53.1634766572085,42.374286016151586,59.03669750034453,11.26116661613481,-50.055766137453105,0,0.5312896506958726,No,DoS,20.95829953413073,0
V00539,"(-0.05578121411269876, -57.48592025487579)",47.16913207949648,4.135533775062781,33,62.66717325084038,29.28117728223929,65.3298704160077,10.935675555732672,-68.50416502578489,0,0.49631117714366313,Yes,None,7.449703605042229,1
V00540,"(-59.49651276147011, 126.80562840467957)",46.27771081429785,6.65944440819443,18,51.082953990712696,0.10028642682702316,30.841551586651157,7.947754627071454,-44.710072810302094,1,0.07641678206494296,Yes,DoS,1.9234031201739665,1
V00541,"(50.87543604475948, 142.75736337314441)",85.64338366085741,9.018746870960669,18,56.858597381829,69.14076413434647,91.24802386489831,17.934925675229234,-78.48694329363572,1,0.6299133646320273,Yes,Data Exfiltration,47.396366499399015,1
V00542,"(-71.0285309115392, -65.93864485743097)",32.455457396874515,5.906244640676402,107,71.01906459498518,43.95269090034709,91.34019518684151,7.427271980705224,-55.371174332617755,1,0.06931014045477546,No,None,11.444897299166668,1
V00543,"(14.952694019163786, -100.6927790739341)",15.403647178520083,7.621416878867769,70,29.249193205843447,35.788164972717965,29.65981630427465,18.055585478426142,-51.51687612778849,0,0.731024797238701,No,None,18.825557588928305,1
V00544,"(-77.60062622647901, -70.10403050419268)",77.17948682816993,0.6400192905418305,56,77.78093526114628,98.58011119349682,62.94231282762248,14.21313420970252,-73.54589621537185,1,0.2040931283095554,Yes,None,2.747951113320779,1
V00545,"(-16.805419483608134, 93.90324441188085)",4.335019010758709,6.671340079928995,66,34.37498052066344,1.5024642328464122,44.77089426374972,7.002036709295293,-73.33059779271557,1,0.5084509637868949,Yes,Data Exfiltration,22.267569976181516,1
V00546,"(-5.142472614070627, 156.33249861238647)",82.59155050622647,9.8241753066499,43,42.63876158147735,35.08451400271788,94.21724497814152,10.204001870559871,-46.12494818490761,0,0.9128119666276227,No,DoS,11.251851717447481,0
V00547,"(46.38600925481603, 56.762861888319435)",51.23915922799316,4.426763452512478,67,73.57331794680323,49.11793435322015,83.93732669246623,12.389287103762715,-61.39758020454181,1,0.24324827328310683,Yes,DoS,2.7316943988588416,0
V00548,"(61.459833264262926, -29.51748763317596)",3.163510929486524,9.198888432918862,77,19.03227596952287,3.5323343202232516,35.46944931754948,4.934701412050902,-54.916845055100254,0,0.043291575370494995,No,Data Exfiltration,10.391187587590611,0
V00549,"(-43.387526840803226, 100.9546834353975)",59.99030584907194,1.2071467987783002,68,96.89105762561816,4.762903928306561,56.912195620833515,13.295349359562834,-56.64272149727387,0,0.020411823250745753,Yes,DoS,5.332455763888127,0
V00550,"(73.72490857594366, 141.97502952655697)",10.321545871954655,3.7990968174575555,22,92.01108634374424,15.799361321617422,68.81900129152729,11.725749520491286,-56.97618805539416,0,0.879587869766392,No,None,24.635495237720704,0
V00551,"(-73.03794090988768, 102.02558639015416)",40.79979844104178,6.502963060210128,120,15.468403707245127,32.052819679201185,29.733481855651128,3.397982656818372,-66.8141598895293,1,0.8795509289616052,Yes,DoS,18.912207238197283,1
V00552,"(32.755585304779444, -4.7071368806648195)",33.891237570134585,8.777962599552252,76,37.767902606262204,28.69269188782827,62.27467254220158,18.68815929111914,-45.45122851355484,0,0.6091953255333056,Yes,None,42.32033345640435,1
V00553,"(-76.77807289782297, -76.58321785482177)",32.68780801326511,1.6202418122358675,108,78.84180630019021,33.947209263212144,17.92295326637312,7.1446310743816905,-77.1829914875378,1,0.5688267838799611,Yes,None,17.341617124278745,0
V00554,"(62.78481490208648, 39.57025200444403)",27.289502907609847,2.8244526936832184,41,30.324268988965088,2.2374757744048512,10.74554788657878,10.145176484070523,-69.36723138217423,1,0.15206071672329557,No,Data Exfiltration,6.426945915648724,0
V00555,"(-71.97150721714466, 43.64033958562578)",97.72531648483232,9.784575434894295,90,50.061987693533325,79.84080778416917,34.05155326999141,15.934822485941607,-45.67667507728334,0,0.9254311924149957,No,MITM,38.70188403601038,0
V00556,"(65.01023449664822, 62.68283915130502)",30.18551903980548,7.113969549183469,20,73.77547279804682,61.507392422653396,27.891398729292483,9.574541678960953,-65.04171731245837,0,0.9964618185966906,No,Data Exfiltration,36.84808053160849,0
V00557,"(54.657380263414126, -51.69160832533382)",3.2607988715115033,2.9096229865747394,100,85.49428297576075,95.74607213894267,12.760711633422755,19.38742132803718,-73.28354822250402,1,0.8876296620874053,Yes,MITM,0.12033884639794379,0
V00558,"(79.78262862257495, -125.75553725059991)",73.5634493317352,7.611509556201201,84,27.05257164668963,15.51077355987548,92.26109107714649,9.25351413656686,-75.41000609929081,1,0.6320955660521373,No,MITM,2.164469872141961,0
V00559,"(69.88913263041232, -144.8321361238646)",19.02099164616727,3.2528432623652077,53,81.70752195072394,11.302997937631387,60.4279880652111,10.903959901897057,-79.0940385484278,1,0.7889571142898535,Yes,DoS,38.424381846658186,0
V00560,"(14.66939617625745, 111.07220336986637)",39.01101609480551,4.568487643463842,102,42.56388940580441,21.594745923872306,13.699641701227318,1.5791834819845951,-61.70882105257594,1,0.34970264787582406,No,None,15.45672683771544,1
V00561,"(8.960126541721351, -69.84202579414577)",29.456983295507662,7.703879474066596,39,4.248880846345992,98.44465860263551,85.49548866141684,6.511451944910209,-77.85562706738588,1,0.30175197607403614,No,MITM,25.090961389864308,1
V00562,"(-68.29293115114663, -90.74627456578428)",16.152541237894937,6.1905442368791945,61,38.20742616872177,14.276115982459848,41.208470917255596,12.563041555652365,-44.56155353049068,0,0.20638653886258485,No,DoS,2.514602579559433,1
V00563,"(-81.47937110600722, -111.80600920619821)",117.79830902267412,9.191667256360498,117,17.307236310979967,28.58277317794523,53.870905790940085,11.411492231487776,-62.22088739721224,0,0.7696154425759953,Yes,MITM,3.516026724964422,0
V00564,"(38.76292186894639, -102.78913502191841)",119.43037751459386,4.376882851466319,52,62.14665363568687,79.98259095170297,59.81238478388164,5.325973787810592,-78.44016241808605,1,0.6212720955852429,Yes,Data Exfiltration,40.607822593486205,1
V00565,"(87.30232410095493, 67.01689945923943)",42.09335664885372,1.432889764837899,106,84.98530878145856,18.21925619212693,52.88426512632276,2.0888208543476336,-68.72292895606927,0,0.3534920582601745,No,MITM,24.568602817865987,0
V00566,"(-54.22011564334093, 141.93180224193298)",104.96963734250342,9.185244348850702,7,88.69969713548875,0.16356412001942155,25.784531866587358,14.599358188865152,-66.2797020480087,1,0.615556947076585,No,None,5.282860225940899,0
V00567,"(84.73084063671658, -139.95130085809163)",10.606061758209258,3.4000014296939103,50,5.688866296231443,91.75471543405737,92.93310141671101,17.16259867106888,-72.38423148391814,1,0.30313346508369166,No,MITM,28.483408669197246,0
V00568,"(46.33332389832617, -24.154985091509445)",109.18812421943694,0.9583969846105984,47,31.22073334087786,80.62679783471842,46.057967594629254,11.17106203942442,-64.34510359796518,0,0.0800761138019821,Yes,MITM,26.288234630041536,1
V00569,"(-31.55024222390597, -55.42157497220242)",20.644732963378836,8.10364576658985,113,30.062124490236407,17.16431165222031,70.3714944391593,6.663023905356149,-57.13226170725589,0,0.30903881376897435,Yes,Data Exfiltration,18.774926067195132,0
V00570,"(66.17838824361112, -8.22340042627664)",70.26503684881546,2.8726746534914867,57,46.59173256205625,52.41541066877393,59.02697204229504,13.080349250953235,-58.569974524636805,1,0.9753642221654789,No,None,9.645011295448198,1
V00571,"(-53.63498825315488, -80.73611026267385)",33.38189204007075,3.3647472654121544,67,33.17948038851559,29.65431882783789,84.98365392741961,13.799772320367373,-48.422112432009285,0,0.2247892041721209,Yes,DoS,17.34239961082924,0
V00572,"(-87.72046664335495, 84.69734049142318)",48.86785965404005,7.085403574621008,32,4.257243975497415,27.926750748245265,82.7834691456545,10.387590558645222,-77.08774710374833,0,0.6270869704488942,Yes,MITM,13.380072029028273,0
V00573,"(-24.75069878316117, 115.85307039948935)",81.18494060619982,2.904654486925494,87,72.37054724266572,67.75262597702775,88.54297142571549,18.80955433792793,-68.10826328401696,0,0.6229050581072626,No,None,15.641989983419268,0
V00574,"(82.59358568303404, -108.0224415694841)",54.627428125693775,3.4104749372945524,116,12.903335874177735,43.47552906336385,19.29670411557035,1.7280411427356752,-76.69441630440056,0,0.7965703289113872,Yes,Data Exfiltration,38.19844394595917,1
V00575,"(-70.56141265376661, -149.0555265536118)",5.0608716664238695,7.935678203189486,65,60.438708750302574,86.62595441203331,18.143570981414406,3.4866221731104496,-70.4797215892241,1,0.317315900364985,Yes,Data Exfiltration,34.74702470811783,1
V00576,"(-74.82262850396322, -148.78497382759002)",73.62401815787445,6.327036412721942,25,28.515815499883036,9.907480074287223,13.998926715377499,16.848118550669696,-49.10654444033077,1,0.6797378427186689,Yes,Data Exfiltration,15.633489924480154,1
V00577,"(23.146992906677156, -124.2146196053633)",7.535738173867941,5.160906644736741,21,64.25905572535028,68.4339204605308,12.21548380065534,13.976014764883104,-55.27083905843918,0,0.3282513470541958,No,MITM,25.32257898079618,1
V00578,"(-67.77055226390479, -133.77201347873236)",44.12819011401411,8.793868322271464,55,87.12302387641041,59.78385373207323,63.70172959156162,14.231567442980605,-47.581423663766095,1,0.8166714482521439,No,None,13.899291395308616,0
V00579,"(-67.75900415519561, -90.87289459917753)",60.59037314469083,5.41612406008008,89,83.93919771339702,44.053923189314105,10.631370800634144,11.203121751819769,-61.60286823024825,1,0.43420527867500536,Yes,None,49.70874125177597,1
V00580,"(-3.42677704698869, 179.39054663701626)",78.07780631740654,4.025014392071304,115,95.57354043967462,60.86765144590266,67.13436458900634,16.539371118497414,-60.12461433002997,1,0.7176321055079713,Yes,MITM,39.547982483150065,0
V00581,"(11.559898769804704, -26.83834241532921)",28.408687640247106,9.486694096762747,25,26.361670292670357,6.95041738720189,66.6069499366603,14.334656544866176,-58.816856500625995,1,0.09542062401198059,Yes,MITM,18.791071621248555,1
V00582,"(-47.64218010837418, 97.32984758653117)",112.38481380307476,5.4746607858711105,115,38.796173574326396,64.5779752325489,36.78366814087026,14.180429117717711,-46.546277161021465,0,0.45342193721276025,Yes,DoS,49.79016310047491,1
V00583,"(62.121254751643306, -89.36034446777187)",78.77191615806649,7.609982978801002,102,24.151199732740103,70.66430520982266,74.93591009185297,9.956615104441306,-73.14857986619786,1,0.8549880509034384,No,Data Exfiltration,42.8475017674746,1
V00584,"(-23.69918167667197, -177.26085158946395)",49.67453345724642,5.286205141531276,19,43.098689008699345,7.230680984397209,80.99231162802116,13.842915665113976,-54.87726577311723,1,0.2048246425960737,Yes,None,17.894470469441625,1
V00585,"(77.13056860917015, 118.43288521486494)",119.48020174050251,8.771495343262034,108,8.145982058043854,32.76330197434222,68.45000329392013,10.038814848534305,-41.99699896781391,0,0.10643437963662816,No,DoS,10.548922322836097,0
V00586,"(-61.02121725673592, 166.88033402967335)",0.365121096397516,9.930054959493667,6,54.99826052449285,79.04681244219951,53.936348517842646,17.585415003116076,-50.56682671857848,0,0.3586454433459533,Yes,MITM,4.8448318181863295,1
V00587,"(66.38395937829537, -31.946901779945563)",29.32613094287868,4.125057955102774,89,43.800820676731576,86.30700284703826,64.49339194944783,11.78454522882744,-69.42683255082906,0,0.21605949756891607,Yes,DoS,28.411096147033373,0
V00588,"(74.2591905597562, -178.98784972021008)",53.04809011908735,9.971995273481186,66,92.6169113509641,12.322586909822252,29.490101329950075,5.558845584092697,-79.22785305041849,1,0.26729365209078004,Yes,MITM,10.229016729730928,0
V00589,"(-59.792996354190755, 103.1403056288986)",26.665821190287716,2.080697202034857,70,9.724426902732786,27.300513262814462,49.44801341242385,16.867920434310474,-67.31553709705503,1,0.6922633337017329,No,Data Exfiltration,9.164496472135669,0
V00590,"(-36.820466592389096, -54.90796148970509)",48.32757913436068,8.804874500395085,9,21.541611000222904,19.200549215644102,75.37173360077203,18.18633808980949,-78.61903213137072,0,0.882164949083835,Yes,None,0.17618710684216277,1
V00591,"(-62.77729128522871, -154.24894560260861)",96.52919572934937,5.1874202646411955,118,79.25049477319031,30.273938313463645,62.55535119016877,13.90454624956361,-50.32897665808151,0,0.9464897133899859,Yes,DoS,10.624113234453352,1
V00592,"(-22.16804638810173, -101.62754158809616)",107.030800712642,6.208634383907016,98,48.079240943063596,38.192575203997336,69.60386327865186,3.369228110576964,-72.86903254838401,0,0.5353931346239614,No,None,28.044303054394977,1
V00593,"(55.56767333816492, 98.25560123351096)",99.95604081720234,4.88879970088789,17,49.814233834475516,90.15979618212548,35.06291352172544,14.933908172286898,-61.91718195099506,0,0.214015996200569,Yes,Data Exfiltration,41.76429154716782,0
V00594,"(34.954598800199605, -165.02812018782245)",15.945522912443742,5.137928961599665,30,9.92860884180844,72.62510417921352,40.49053764407762,8.426798591438478,-63.30985285156391,0,0.3968612718453277,No,None,22.7975126780365,0
V00595,"(-17.0885643066308, -79.23770083461373)",8.961214382501478,8.731157264351449,113,26.427466859969673,23.192503650327247,21.204084514421908,15.23195817207194,-50.50261103739459,1,0.43147939230308974,No,DoS,43.78926777655116,1
V00596,"(-53.43555542902378, 159.24894101064996)",82.37435805501995,3.911811032310852,33,23.08025656843573,74.78572683969459,41.86661108765158,9.344515243551077,-52.77306564196542,1,0.20646672688724765,Yes,Data Exfiltration,7.391492383226822,1
V00597,"(22.405258773940915, -13.11783790568228)",42.58424961053231,4.503271813670474,45,54.41309367466323,62.634257836625714,63.75117220928654,8.813698910392958,-51.90374267420833,0,0.1316530363417696,Yes,MITM,3.119842554869762,1
V00598,"(57.05531643745431, 139.5228008321842)",112.13947390740974,4.008429176701794,38,55.5424083021417,85.5717338773086,53.61964279735301,5.218450755853499,-43.79689526235826,1,0.9121763494465035,Yes,Data Exfiltration,21.212173509567222,1
V00599,"(-28.421551441987233, -166.52362662887379)",82.8177525944094,1.0192790526606272,46,11.13219350348771,14.562678286645237,44.75008692282082,5.562852086698273,-57.640906096923466,1,0.8710115975648102,Yes,DoS,11.385134506777906,1
V00600,"(-9.846758425422763, 176.74544413263322)",32.376661190154834,7.820766217565909,44,9.6582150519669,30.98958057301896,57.98813408379154,12.806983196935455,-65.02231851121121,1,0.9993434681501048,Yes,None,20.39216640220367,0
V00601,"(-87.82130988243475, -42.72701179776027)",57.25984485932254,6.376329212288884,79,85.16219764488886,64.55269426492377,52.623620005904165,18.530605914421454,-44.091497397454674,0,0.3938097584571961,Yes,None,38.346102574361375,1
V00602,"(-87.73099254475962, -66.01131465742576)",102.626946219154,5.686425401556048,97,26.33134762515741,7.901953434330067,66.63968315604367,19.43842849622788,-75.11470923731999,0,0.15629515195553145,Yes,None,25.3927926525775,1
